iter	Passed	Remaining
929	50391	30885
930	50443	30829
931	50491	30771
932	50543	30716
933	50591	30658
934	50636	30598
935	50686	30541
936	50734	30483
937	50785	30428
938	50837	30372
939	50886	30315
940	50943	30263
941	50993	30206
942	51043	30149
943	51092	30092
944	51144	30037
945	51196	29981
946	51249	29926
947	51296	29868
948	51347	29812
949	51399	29757
950	51453	29703
951	51503	29647
952	51553	29590
953	51602	29533
954	51654	29477
955	51703	29421
956	51751	29363
957	51793	29302
958	51844	29246
959	51894	29190
960	51942	29133
961	51989	29075
962	52037	29017
963	52086	28961
964	52135	28904
965	52190	28850
966	52237	28792
967	52282	28734
968	52331	28677
969	52382	28621
970	52435	28566
971	52491	28514
972	52537	28455
973	52581	28395
974	52622	28334
975	52671	28278
976	52722	28223
977	52778	28170
978	52828	28114
979	52880	28059
980	52930	28003
981	52979	27946
982	53030	27891
983	53079	27834
984	53130	27779
985	53185	27725
986	53280	27693
987	53331	27637
988	53505	27645
989	53557	27590
990	53611	27536
991	53661	27479
992	53715	27425
993	53773	27373
994	53831	27321
995	53882	27265
996	53932	27209
997	53984	27154
998	54038	27100
999	54170	27085
1000	54239	27038
1001	54295	26985
1002	54345	26928
1003	54402	26875
1004	54460	26824
1005	54516	26770
1006	54570	26716
1007	54624	26662
1008	54678	26607
1009	54732	26553
1010	54787	26499
1011	54837	26443
1012	54885	26386
1013	54940	26332
1014	54998	26280
1015	55046	26222
1016	55099	26168
1017	55153	26113
1018	55206	26059
1019	55259	26004
1020	55309	25948
1021	55364	25894
1022	55416	25839
1023	55468	25784
1024	55521	25729
1025	55571	25673
1026	55626	25619
1027	55678	25564
1028	55725	25506
1029	55771	25449
1030	55818	25391
1031	55868	25335
1032	55916	25278
1033	55966	25222
1034	56014	25165
1035	56062	25108
1036	56109	25051
1037	56158	24995
1038	56206	24938
1039	56252	24880
1040	56300	24823
1041	56346	24766
1042	56398	24711
1043	56447	24655
1044	56500	24600
1045	56549	24544
1046	56591	24485
1047	56638	24428
1048	56690	24372
1049	56738	24316
1050	56785	24259
1051	56833	24202
1052	56884	24147
1053	56929	24089
1054	56977	24033
1055	57025	23976
1056	57075	23920
1057	57126	23865
1058	57181	23812
1059	57226	23754
1060	57276	23698
1061	57324	23642
1062	57376	23587
1063	57417	23528
1064	57463	23471
1065	57512	23415
1066	57564	23360
1067	57613	23304
1068	57662	23248
1069	57711	23192
1070	57760	23136
1071	57805	23079
1072	57852	23022
1073	57905	22967
1074	57952	22911
1075	57999	22855
1076	58046	22798
1077	58092	22741
1078	58143	22686
1079	58189	22629
1080	58240	22574
1081	58292	22519
1082	58342	22464
1083	58394	22409
1084	58444	22354
1085	58493	22298
1086	58546	22244
1087	58596	22189
1088	58672	22143
1089	58726	22089
1090	58775	22034
1091	58827	21979
1092	58884	21926
1093	58933	21871
1094	58982	21815
1095	59035	21761
1096	59084	21705
1097	59136	21650
1098	59187	21596
1099	59242	21542
1100	59298	21489
1101	59353	21436
1102	59410	21383
1103	59458	21327
1104	59510	21273
1105	59564	21219
1106	59615	21164
1107	59665	21109
1108	59714	21053
1109	59765	20998
1110	59815	20943
1111	59868	20889
1112	59917	20833
1113	59964	20777
1114	60011	20721
1115	60064	20667
1116	60112	20611
1117	60163	20556
1118	60210	20500
1119	60259	20445
1120	60299	20386
1121	60346	20330
1122	60394	20275
1123	60439	20218
1124	60488	20162
1125	60535	20106
1126	60580	20050
1127	60630	19995
1128	60681	19940
1129	60734	19886
1130	60784	19831
1131	60833	19776
1132	60884	19721
1133	60935	19667
1134	60988	19613
1135	61043	19559
1136	61098	19506
1137	61151	19452
1138	61201	19397
1139	61254	19343
1140	61308	19289
1141	61364	19236
1142	61422	19184
1143	61475	19130
1144	61522	19074
1145	61580	19022
1146	61635	18968
1147	61687	18914
1148	61736	18859
1149	61785	18804
1150	61840	18751
1151	61896	18697
1152	61947	18643
1153	61988	18585
1154	62041	18531
1155	62095	18478
1156	62148	18424
1157	62200	18370
1158	62253	18316
1159	62303	18261
1160	62349	18205
1161	62399	18150
1162	62455	18097
1163	62512	18044
1164	62563	17990
1165	62618	17937
1166	62677	17884
1167	62728	17830
1168	62780	17776
1169	62839	17723
1170	62895	17670
1171	62946	17616
1172	62992	17560
1173	63049	17507
1174	63110	17456
1175	63174	17405
1176	63230	17352
1177	63278	17296
1178	63333	17243
1179	63419	17198
1180	63471	17144
1181	63522	17089
1182	63577	17036
1183	63630	16982
1184	63682	16928
1185	63736	16874
1186	63787	16820
1187	63841	16766
1188	63897	16713
1189	63943	16657
1190	63995	16603
1191	64044	16548
1192	64091	16493
1193	64143	16438
1194	64193	16384
1195	64240	16328
1196	64292	16274
1197	64343	16220
1198	64394	16165
1199	64445	16111
1200	64492	16056
1201	64545	16002
1202	64595	15947
1203	64644	15892
1204	64693	15837
1205	64741	15782
1206	64784	15726
1207	64834	15671
1208	64884	15617
1209	64933	15562
1210	64984	15508
1211	65037	15454
1212	65080	15398
1213	65129	15343
1214	65181	15289
1215	65230	15234
1216	65274	15178
1217	65327	15125
1218	65376	15070
1219	65426	15016
1220	65474	14961
1221	65526	14907
1222	65572	14851
1223	65623	14797
1224	65675	14743
1225	65721	14688
1226	65772	14633
1227	65821	14579
1228	65870	14524
1229	65988	14485
1230	66048	14433
1231	66095	14377
1232	66143	14323
1233	66190	14268
1234	66229	14211
1235	66279	14156
1236	66330	14102
1237	66380	14048
1238	66434	13994
1239	66483	13940
1240	66539	13886
1241	66589	13832
1242	66640	13778
1243	66689	13723
1244	66745	13670
1245	66791	13615
1246	66841	13561
1247	66888	13506
1248	66940	13452
1249	66989	13397
1250	67043	13344
1251	67095	13290
1252	67150	13237
1253	67201	13183
1254	67252	13129
1255	67303	13074
1256	67350	13020
1257	67405	12966
1258	67456	12912
1259	67510	12859
1260	67565	12805
1261	67616	12751
1262	67668	12697
1263	67718	12643
1264	67751	12586
1265	67803	12532
1266	67856	12478
1267	67900	12423
1268	67971	12373
1269	68026	12319
1270	68085	12267
1271	68139	12213
1272	68189	12159
1273	68241	12105
1274	68295	12052
1275	68342	11997
1276	68382	11941
1277	68428	11886
1278	68477	11832
1279	68523	11777
1280	68574	11723
1281	68623	11669
1282	68673	11615
1283	68725	11561
1284	68772	11506
1285	68819	11452
1286	68870	11398
1287	68919	11343
1288	68968	11289
1289	69020	11235
1290	69063	11180
1291	69113	11126
1292	69165	11072
1293	69217	11019
1294	69269	10965
1295	69320	10911
1296	69370	10857
1297	69419	10803
1298	69467	10749
1299	69520	10695
1300	69570	10641
1301	69619	10587
1302	69668	10533
1303	69717	10478
1304	69767	10425
1305	69818	10371
1306	69864	10316
1307	69917	10263
1308	69965	10208
1309	70010	10154
1310	70063	10100
1311	70112	10046
1312	70165	9993
1313	70214	9938
1314	70261	9884
1315	70315	9831
1316	70362	9777
1317	70416	9723
1318	70470	9670
1319	70512	9615
1320	70563	9561
1321	70613	9507
1322	70663	9453
1323	70715	9400
1324	70761	9345
1325	70815	9292
1326	70865	9238
1327	70914	9184
1328	70969	9131
1329	71021	9077
1330	71075	9024
1331	71125	8970
1332	71181	8917
1333	71234	8864
1334	71289	8811
1335	71348	8758
1336	71404	8705
1337	71458	8651
1338	71508	8598
1339	71556	8544
1340	71595	8489
1341	71677	8438
1342	71740	8386
1343	71774	8330
1344	71826	8277
1345	71875	8223
1346	71927	8169
1347	71977	8116
1348	72029	8062
1349	72080	8008
1350	72134	7955
1351	72191	7902
1352	72232	7847
1353	72270	7792
1354	72309	7737
1355	72364	7684
1356	72412	7630
1357	72462	7577
1358	72516	7523
1359	72563	7469
1360	72615	7416
1361	72668	7362
1362	72721	7309
1363	72773	7256
1364	72823	7202
1365	72865	7147
1366	72915	7094
1367	72971	7041
